userID 2000 2001 2002 2003 2004 2005 2006 2007 2008 2009 2010 2011 2012 2013 2014 2015 2016 2017 2018 2019 2020
"Asuman Suenbuel" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
"Asunción Gómez-Pérez" 0 1 0 0 0 0 5 0 0 1 1 0 1 1 0 0 0 0 0 0 0
"Aswin C. Sankaranarayanan" 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 2 0 1 1 2 1
"Aswin Raghavan" 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0 0 0 1 2 0 0
"Ata Kabán" 0 1 0 1 2 1 1 0 1 0 1 0 0 1 1 0 0 0 0 2 1
"Ata Mahjoubfar" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
"Ata Turk" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 3 0 1 0
"Athanasia Katsouraki" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
"Athanasia Polychronopoulou" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
"Athanasia Zlatintsi" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
"Athanasios Andreou" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
"Athanasios Aris Panagopoulos" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
"Athanasios Bamis" 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
"Athanasios Giannakopoulos" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
"Athanasios K. Tsakalidis" 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
"Athanasios Kountouras" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
"Athanasios Krontiris" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
"Athanasios Mademlis" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
"Athanasios N. Nikolakopoulos" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0
"Athanasios Naskos" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 1 0
"Athanasios Papaioannou" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0 0 0
"Athanasios Papaoikonomou" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
"Athanasios Plessas" 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Athanasios Psaras-Chatzigeorgiou" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Athanasios Tolikas" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
"Athanasios V. Vasilakos" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
"Athanasios Zouzos" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
"Athena Vakali" 0 0 1 0 2 0 1 0 0 0 0 0 1 2 1 3 0 3 1 1 1
"Athina Markopoulou" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0
"Athina Panotopoulou" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
"Athina Spiliopoulou" 0 0 0 0 0 0 0 0 0 0 0 1 2 0 0 0 0 0 0 0 0
"Athos Trecroci" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0
"Atif Khan" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0
"Atif Latif" 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
"Atif Nazir" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
"Atilla Aydin" 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
"Atiq Islam" 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"Atousa Torabi" 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0
"Atsuko Yamaguchi" 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
"Atsunori Kanemura" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0
"Atsuo Kato" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
"Atsushi Fujii" 0 1 0 1 2 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0
"Atsushi Hashimoto" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0
"Atsushi Imiya" 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0
"Atsushi Ishihara" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
"Atsushi Ito" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
"Atsushi Iwasaki" 0 0 0 0 0 2 1 1 1 0 1 3 0 0 0 2 0 2 1 0 1
"Atsushi Kanehira" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 2 0
"Atsushi Kono" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
"Atsushi Matsumoto" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
"Atsushi Miyauchi 0001" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 2 1 2
"Atsushi Nakazawa" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Atsushi Nitanda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0
"Atsushi Otsuka" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 2 0 0
"Atsushi Shibagaki" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
"Atsushi Shimada" 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0 0 0 0 0 0 0
"Atsushi Suzuki" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 2 0
"Atsushi Ushiku" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
"Atsushi Yaguchi" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
"Atsushi Yukawa" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
"Atsutoshi Kumagai" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1
"Atte Hinkka" 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
"Attila Barta" 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Attila Dioszegi" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
"Attila Gyenesei" 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0
"Attila Szabó" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
"Attilio Giordana" 1 1 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0
"Atul Adya" 1 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0
"Atul Ingle" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
"Atul J. Butte" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
"Atul Kanaujia" 0 0 0 0 0 1 2 1 1 0 1 1 0 1 0 0 0 0 0 0 0
"Atul Nakhasi" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
"Atul Nautiyal" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
"Atul Prakash 0001" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
"Atul Saroop" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
"Atul Sikaria" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
"Aubrey Barnard" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
"Aubrey Gress" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 1 0 0
"Aubrey ONeal" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
"Aubrey Tatarowicz" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
"Aude Billard" 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 2 0 0 0
"Aude Marzuoli" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0
"Aude Oliva" 0 0 0 0 0 1 0 0 0 0 1 1 1 0 0 0 1 2 0 1 2
"Aude Pichelin" 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Audrey Duquette" 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
"Audrey Durand" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 2 2
"Audrey G. Chung" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
"Audrey M. Tam" 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
"Audrey Mbogho" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
"Audrey Richard" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
"Auguste Genovesio" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
"Augustin Chaintreau" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 2 1 1 0 1
"Augustin Lux" 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
"Augustin Zídek" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
"Augustinus Laude" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
"Augusto B. Corrêa" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0
"Augusto Pucci" 0 0 0 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0
"Augustus Odena" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 2 2
"Auke J. Wiggers" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
"Aura Hernandez" 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
"Aura Rose Jensen-Curtis" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
"Aurelie C. Lozano" 0 0 0 0 0 0 0 0 1 2 1 0 2 0 2 0 1 1 0 1 0
"Aurelien Chouard" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
"Aurora Pons-Porrata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Aurore Lomet" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
"Aurélie Beynier" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
"Aurélie Bugeau" 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0
"Aurélie Clodic" 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Aurélie Favier" 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
"Aurélie Névéol" 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
"Aurélien Bellet" 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 1 1 0 1 1 0
"Aurélien Bibaut" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0
"Aurélien Carlier" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
"Aurélien Francillon" 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0
"Aurélien Garivier" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1
"Aurélien Lemay" 0 0 0 0 0 0 0 0 0 1 1 0 0 0 1 1 0 1 0 0 0
"Aurélien Lucchi" 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 2 2 2 0 2
"Aurélien Slodzian" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Aurélien Sérandour" 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"Aurélio J. C. Campilho" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0
"Austin Abrams" 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0
"Austin Blanton" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0
"Austin Buchan" 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
"Austin Clapp" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
"Austin Comer" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
"Austin Cornett" 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Austin Foxley" 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Austin Hounsel" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
"Austin I. Eliazar" 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Austin J. Brockmeier" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
"Austin Parker" 0 0 0 0 0 1 1 1 2 0 0 0 0 0 0 0 0 0 0 0 0
"Austin R. Benson" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 6 5
"Austin R. Ward" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
"Austin Reiter" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 2 0 0 0
"Austin Stone" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
"Austin Tate" 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Austin Wang" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
"Austin Waters" 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
"Ava Bargi" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
"Avelino J. Gonzalez" 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0
"Avery Nortonsmith" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
"Avi Arampatzis" 0 1 0 0 0 0 0 0 1 2 2 3 1 2 0 0 0 0 0 0 0
"Avi Bab" 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Avi Caciularu" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2
"Avi Cohen" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
"Avi Feller" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
"Avi Finkel" 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Avi Hayoun" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1
"Avi Kak" 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Avi Kelman" 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
"Avi Mendelson" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
"Avi Pfeffer" 1 0 0 1 1 2 0 2 2 1 0 1 0 0 1 0 0 0 0 0 0
"Avi Rosenfeld" 0 0 0 0 0 1 1 0 0 1 0 1 0 1 1 3 0 1 0 0 0
"Avi Segal" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0
"Avi Shahar" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1
"Avi Sharon" 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"Avi Silberschatz" 0 0 0 0 0 0 0 0 0 0 1 1 0 2 0 0 0 0 0 0 0
"Avi Singh" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
"Avi Ziskind" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
"Aviad Cohen 0002" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
"Aviad Elyashar" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
"Aviad Levis" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0
"Aviad P. Scheinin" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
"Aviad Sela" 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Avigdor Gal" 0 0 1 2 1 1 0 0 0 2 0 0 0 1 3 3 5 1 3 1 2
"Avihai Mejer" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 2 1 0 1 0
"Avijit Mukherjee" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
"Avijit Saha" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
"Avinash Achar" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
"Avinash Balakrishnan" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1
"Avinash Gupta" 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
"Avinash Idnani" 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
"Avinash Kumar" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0
"Avinash Ravichandran" 0 0 0 0 0 1 0 0 0 2 0 1 1 1 1 0 0 0 0 1 0
"Avinash Sharma" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1
"Avinash Sharma 0001" 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0
"Avinash Srinivasan" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
"Avinash Swaminathan" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
"Avinash Thangali" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1
"Avinash Upadhyay" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0
"Avinash Vyas" 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
"Aviram Bar-Haim" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
"Avishai Mandelbaum" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
"Avishay Livne" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
"Avishay Yanai" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
"Avital Oliver" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1
"Aviv Eisenschtat" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0
"Aviv Nahon" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
"Aviv Peretz" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
"Aviv Rosenberg 0002" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2
"Aviv Tamar" 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 1 2 1 2 3
"Aviv Yehezkel" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
"Aviv Zohar" 0 0 0 0 0 0 1 2 0 0 2 1 1 0 0 1 0 0 0 1 1
"Avner Maiberg" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
"Avni Gulati" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
"Avraham A. Melkman" 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Avraham Itzhakov" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
"Avraham Ruderman" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
"Avraham Shinnar" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
"Avraham Shvartzon" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
"Avril Styrman" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Avshalom Elmalech" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 1 0 0 0
"Awni Hannun" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1
"Awni Y. Hannun" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1
"Axel Abels" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
"Axel Almquist" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
"Axel Brando" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
"Axel Carlier" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
"Axel Davy" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
"Axel Hochstein" 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"Axel J. Soto" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
"Axel Jean-Caurant" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
"Axel Kilian" 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Axel Kistner" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
"Axel Kroschk" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
"Axel Martens" 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0
"Axel Munk" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
"Axel Mönkeberg" 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Axel Pinz" 0 0 0 0 0 0 1 1 0 0 2 0 0 0 1 1 1 1 1 0 0
"Axel Poigné" 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
"Axel Polleres" 0 0 0 0 0 1 0 1 0 1 4 0 3 0 0 0 0 1 0 1 1
"Axel Rottmann" 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Axel Schulz 0001" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
"Axel Stebner" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0
"Axel Suarez" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
"Axinia Radeva" 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0 0 0
"Aya Kamel" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
"Aya Soffer" 0 3 2 5 2 1 0 0 0 1 0 0 0 0 1 0 1 0 0 0 0
"Ayaka Ide" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
"Ayako Nakamura" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
"Ayan Acharya" 0 0 0 0 0 0 0 0 0 0 0 0 1 2 1 2 0 0 0 0 0
"Ayan Bandyopadhyay" 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0
"Ayan Chakrabarti" 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 1 0 0 0 1 3
"Ayan Kumar Bhowmick" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
"Ayan Kumar Bhunia" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1
"Ayan Sinha" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0
"Ayanna M. Howard" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 1 0 0 1 0 0
"Aybike Birerdinc" 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
"Aydan R. Yumerefendi" 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
"Aydin Arpa" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
"Aydin Buluç" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
"Aydin Ulas" 0 0 0 0 0 0 0 0 0 1 0 0 0 2 0 0 0 0 0 0 0
"Aydin Varol" 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0
"Ayelet Akselrod-Ballin" 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Ayelet Blanc" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
"Ayelet Oettinger" 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Ayelet Or-Borichov" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
"Ayelet Sela" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
"Ayesha Mahmud" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
"Ayesha N. Shajahan" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
"Ayhan Demiriz" 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Aykut Erdem" 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0
"Aykut Koc" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
"Ayman Alserafi" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
"Ayman El-Baz" 0 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
"Ayman Farahat" 0 0 1 0 0 1 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0
"Ayman H. El-Hag" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
"Ayman Hajja" 0 0 0 0 0 0 0 0 0 0 0 0 2 0 1 0 1 1 0 0 0
